workout,start,end,exercise,weight,extraWeight,assistingWeight,distanceFT,reps,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
"Tuesday Morning: Back, Biceps, Abs etc.",1.77194E+12,1.77194E+12,Rear Delt Fly (Machine),75,,,,10,FALSE,FALSE,FALSE,1.77194E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77194E+12,1.77194E+12,Bicep Curl (Machine),65,,,,10,FALSE,FALSE,FALSE,1.77194E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77194E+12,1.77194E+12,Bicep Curl (Machine),65,,,,10,FALSE,FALSE,FALSE,1.77194E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77194E+12,1.77194E+12,Bicep Curl (Machine),65,,,,10,FALSE,FALSE,FALSE,1.77194E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77194E+12,1.77194E+12,Row (Barbell),85,,,,10,FALSE,FALSE,FALSE,1.77194E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77194E+12,1.77194E+12,Row (Barbell),90,,,,10,FALSE,FALSE,FALSE,1.77194E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77194E+12,1.77194E+12,Row (Barbell),80,,,,10,FALSE,FALSE,FALSE,1.77194E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77194E+12,1.77194E+12,Crunch (Machine),130,,,,15,FALSE,FALSE,FALSE,1.77194E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77194E+12,1.77194E+12,Crunch (Machine),130,,,,12,FALSE,FALSE,FALSE,1.77194E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77194E+12,1.77194E+12,Crunch (Machine),130,,,,12,FALSE,FALSE,FALSE,1.77194E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77194E+12,1.77194E+12,Back Extension (Machine),160,,,,12,FALSE,FALSE,FALSE,1.77194E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77194E+12,1.77194E+12,Back Extension (Machine),175,,,,12,FALSE,FALSE,FALSE,1.77194E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77194E+12,1.77194E+12,Back Extension (Machine),175,,,,12,FALSE,FALSE,FALSE,1.77194E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Bench Press (Incline),80,,,,12,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Bench Press (Incline),100,,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Bench Press (Incline),120,,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Bench Press (Incline),120,,,,8,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Tricep Press (Machine),125,,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Tricep Press (Machine),125,,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Tricep Press (Machine),125,,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Shoulder Press (Machine),50,,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Shoulder Press (Machine),50,,,,9,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Face Pull,25,,,,12,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Face Pull,30,,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Face Pull,30,,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Tricep Pushdown,35,,,,12,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Tricep Pushdown,42.5,,,,12,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Tricep Pushdown,42.5,,,,12,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Crunch (Machine),130,,,,12,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Crunch (Machine),130,,,,12,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Leg Raise (Capt Chair),,0,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Leg Raise (Capt Chair),,0,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Chest Press (Machine),70,,,,12,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Chest Press (Machine),70,,,,12,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Chest Press (Machine),75,,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Skullcrusher,40,,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Skullcrusher,40,,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Skullcrusher,40,,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Skullcrusher,40,,,,12,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Skullcrusher,40,,,,12,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Skullcrusher,40,,,,12,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Pec Deck,90,,,,10,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Pec Deck,85,,,,12,FALSE,FALSE,FALSE,1.77185E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Pec Deck,85,,,,10,FALSE,FALSE,FALSE,1.77186E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Pec Deck,70,,,,9,FALSE,FALSE,FALSE,1.77186E+12,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77185E+12,1.77185E+12,Pec Deck,55,,,,9,FALSE,FALSE,FALSE,1.77186E+12,,"Tired, pushed hard",7,4,8,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Squat (Goblet),30,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Squat (Goblet),30,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Kettlebell Swing,30,,,,12,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Kettlebell Swing,30,,,,12,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Press,208,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Press,258,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Press,308,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Press,308,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Press,308,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Raise (Capt Chair),,0,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Raise (Capt Chair),,0,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Hip Adduction (Machine),150,,,,12,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Hip Adduction (Machine),150,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Hip Adduction (Machine),160,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Hip Abduction (Machine),150,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Hip Abduction (Machine),150,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Hip Abduction (Machine),150,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Curl (Seated),55,,,,12,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Curl (Seated),70,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Curl (Seated),75,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Curl (Seated),70,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Curl (Seated),20,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Curl (Seated),20,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Curl (Seated),20,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Extension,60,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Extension,65,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Extension,70,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Extension,25,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Extension,25,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Extension,25,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Extension,25,,,,5,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Extension,25,,,,8,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Leg Extension,25,,,,5,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Calf Raise,50,,,,12,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Calf Raise,70,,,,12,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Calf Raise,70,,,,12,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Calf Raise,70,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Crunch (Machine),130,,,,10,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Crunch (Machine),130,,,,12,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.77142E+12,1.77142E+12,Crunch (Machine),130,,,,15,FALSE,FALSE,FALSE,1.77142E+12,,,10,10,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Pull-up (Assisted),,,70,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Pull-up (Assisted),,,55,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Pull-up (Assisted),,,40,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Pull-up (Assisted),,,40,,8,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Pull-up (Assisted),,,40,,7,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Hammer Curl (Dumbbell),22.5,,,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Hammer Curl (Dumbbell),22.5,,,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Hammer Curl (Dumbbell),22.5,,,,12,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Shrug,40,,,,12,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Shrug,40,,,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Leg Raise (Capt Chair),,0,,,12,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Leg Raise (Capt Chair),,0,,,12,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Row (Seated Cable),85,,,,12,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Row (Seated Cable),85,,,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Row (Seated Cable),85,,,,9,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Rear Delt Fly (Machine),75,,,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Rear Delt Fly (Machine),80,,,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Rear Delt Fly (Machine),75,,,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Bicep Curl (Machine),70,,,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Bicep Curl (Machine),65,,,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Bicep Curl (Machine),60,,,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Crunch (Machine),130,,,,12,FALSE,FALSE,FALSE,1.77134E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Crunch (Machine),130,,,,12,FALSE,FALSE,FALSE,1.77134E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Crunch (Machine),130,,,,12,FALSE,FALSE,FALSE,,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Row (Barbell),85,,,,10,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Row (Barbell),85,,,,12,FALSE,FALSE,FALSE,1.77133E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Row (Barbell),85,,,,10,FALSE,FALSE,FALSE,1.77134E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Back Extension (Machine),145,,,,12,FALSE,FALSE,FALSE,1.77134E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Back Extension (Machine),160,,,,12,FALSE,FALSE,FALSE,1.77134E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Back Extension (Machine),160,,,,12,FALSE,FALSE,FALSE,1.77134E+12,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.77133E+12,1.77134E+12,Back Extension (Machine),175,,,,12,FALSE,FALSE,FALSE,1.77134E+12,,,7,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Bench Press (Incline),80,,,,12,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Bench Press (Incline),100,,,,12,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Bench Press (Incline),120,,,,8,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Bench Press (Incline),120,,,,7,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Tricep Press (Machine),125,,,,10,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Tricep Press (Machine),115,,,,10,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Tricep Press (Machine),115,,,,10,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Shoulder Press (Machine),45,,,,10,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Shoulder Press (Machine),40,,,,12,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Shoulder Press (Machine),40,,,,12,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Face Pull,25,,,,10,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Face Pull,30,,,,10,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Face Pull,30,,,,12,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Tricep Pushdown,42.5,,,,10,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Tricep Pushdown,35,,,,12,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Tricep Pushdown,35,,,,12,FALSE,FALSE,FALSE,1.77124E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Crunch (Machine),130,,,,12,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Crunch (Machine),130,,,,12,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Leg Raise (Capt Chair),,0,,,10,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Leg Raise (Capt Chair),,0,,,10,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Chest Press (Machine),60,,,,12,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Chest Press (Machine),65,,,,12,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Chest Press (Machine),65,,,,12,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Pec Deck,85,,,,12,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Pec Deck,85,,,,10,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Pec Deck,90,,,,10,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.77124E+12,1.77125E+12,Pec Deck,85,,,,10,FALSE,FALSE,FALSE,1.77125E+12,,,,,,
