workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,distanceFT,reps,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Tricep Pushdown With Rope,35,,,,,12,false,false,false,1771850733662,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Tricep Pushdown With Rope,42.5,,,,,12,false,false,false,1771850891286,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Tricep Pushdown With Rope,42.5,,,,,12,false,false,false,1771851160361,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Machine Crunch,130,,,,,12,false,false,false,1771851165437,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Machine Crunch,130,,,,,12,false,false,false,1771851532967,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Captain’s Chair Leg Raises,,140,0,,,10,false,false,false,1771851534032,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Captain’s Chair Leg Raises,,140,0,,,10,false,false,false,1771851920637,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Machine Chest Press,70,,,,,12,false,false,false,1771851931469,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Machine Chest Press,70,,,,,12,false,false,false,1771852158332,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Machine Chest Press,75,,,,,10,false,false,false,1771852350981,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Barbell Lying Triceps Extension,40,,,,,10,false,false,false,1771852720136,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Barbell Lying Triceps Extension,40,,,,,10,false,false,false,1771852903361,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Barbell Lying Triceps Extension,40,,,,,10,false,false,false,1771853321097,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Tricep barbell,40,,,,,12,false,false,false,1771852722541,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Tricep barbell,40,,,,,12,false,false,false,1771852904290,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Tricep barbell,40,,,,,12,false,false,false,1771853322093,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Pec Deck,90,,,,,10,false,false,false,1771853324814,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Pec Deck,85,,,,,12,false,false,false,1771853514259,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Pec Deck,85,,,,,10,false,false,false,1771857195225,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Pec Deck,70,,,,,9,false,false,false,1771857195614,,"Tired, pushed hard",7,4,8,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1771848212169,1771854780000,Pec Deck,55,,,,,9,false,false,false,1771857199648,,"Tired, pushed hard",7,4,8,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Goblet Squat,30,,,,,10,false,false,false,1771417036641,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Goblet Squat,30,,,,,10,false,false,false,1771417036989,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Kettlebell Swing,30,,,,,12,false,false,false,1771417038006,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Kettlebell Swing,30,,,,,12,false,false,false,1771417038263,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Press,208,,,,,10,false,false,false,1771417267088,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Press,258,,,,,10,false,false,false,1771417448762,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Press,308,,,,,10,false,false,false,1771417653290,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Press,308,,,,,10,false,false,false,1771417871234,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Press,308,,,,,10,false,false,false,1771418233258,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1771418353193,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1771418673462,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Hip Adduction Machine,150,,,,,12,false,false,false,1771418919927,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Hip Adduction Machine,150,,,,,10,false,false,false,1771419087936,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Hip Adduction Machine,160,,,,,10,false,false,false,1771419306848,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Hip Abduction Machine,150,,,,,10,false,false,false,1771419642142,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Hip Abduction Machine,150,,,,,10,false,false,false,1771419872910,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Hip Abduction Machine,150,,,,,10,false,false,false,1771420229513,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Seated Leg Curl,55,,,,,12,false,false,false,1771420889148,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Seated Leg Curl,70,,,,,10,false,false,false,1771421245234,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Seated Leg Curl,75,,,,,10,false,false,false,1771421443820,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Seated Leg Curl,70,,,,,10,false,false,false,1771421753955,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Seated Leg Curl,20,,,,,10,false,false,false,1771420977257,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Seated Leg Curl,20,,,,,10,false,false,false,1771421246254,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Seated Leg Curl,20,,,,,10,false,false,false,1771421754696,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Extension,60,,,,,10,false,false,false,1771421816188,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Extension,65,,,,,10,false,false,false,1771422189750,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Extension,70,,,,,10,false,false,false,1771422600101,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Extension,25,,,,,10,false,false,false,1771421904792,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Extension,25,,,,,10,false,false,false,1771422191777,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Extension,25,,,,,10,false,false,false,1771422601302,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Extension,25,,,,,5,false,false,false,1771421909342,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Extension,25,,,,,8,false,false,false,1771422193387,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Leg Extension,25,,,,,5,false,false,false,1771422602246,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Standing Calf Raise,50,,,,,12,false,false,false,1771420234342,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Standing Calf Raise,70,,,,,12,false,false,false,1771420420060,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Standing Calf Raise,70,,,,,12,false,false,false,1771420611260,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Standing Calf Raise,70,,,,,10,false,false,false,1771420611769,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Machine Crunch,130,,,,,10,false,false,false,1771422691551,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Machine Crunch,130,,,,,12,false,false,false,1771422882642,,,10,10,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1771416730110,1771423147030,Machine Crunch,130,,,,,15,false,false,false,1771423137350,,,10,10,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Assisted Pull-Up,,138,,70,,10,false,false,false,1771330348898,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Assisted Pull-Up,,138,,55,,10,false,false,false,1771330483402,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Assisted Pull-Up,,138,,40,,10,false,false,false,1771330727689,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Assisted Pull-Up,,138,,40,,8,false,false,false,1771330963083,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Assisted Pull-Up,,138,,40,,7,false,false,false,1771331462357,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Hammer Curl,22.5,,,,,10,false,false,false,1771331468428,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Hammer Curl,22.5,,,,,10,false,false,false,1771331767082,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Hammer Curl,22.5,,,,,12,false,false,false,1771331978486,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Dumbbell Shrug,40,,,,,12,false,false,false,1771331979062,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Dumbbell Shrug,40,,,,,10,false,false,false,1771332198385,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Captain’s Chair Leg Raises,,138,0,,,12,false,false,false,1771332457187,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Captain’s Chair Leg Raises,,138,0,,,12,false,false,false,1771332457673,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Cable Close Grip Seated Row,85,,,,,12,false,false,false,1771332737735,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Cable Close Grip Seated Row,85,,,,,10,false,false,false,1771332929019,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Cable Close Grip Seated Row,85,,,,,9,false,false,false,1771333124802,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Reverse Machine Fly,75,,,,,10,false,false,false,1771333370388,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Reverse Machine Fly,80,,,,,10,false,false,false,1771333584796,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Reverse Machine Fly,75,,,,,10,false,false,false,1771333972385,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Machine Bicep Curl,70,,,,,10,false,false,false,1771333976719,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Machine Bicep Curl,65,,,,,10,false,false,false,1771334159982,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Machine Bicep Curl,60,,,,,10,false,false,false,1771334457000,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Machine Crunch,130,,,,,12,false,false,false,1771335271654,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Machine Crunch,130,,,,,12,false,false,false,1771335574559,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Machine Crunch,130,,,,,12,false,false,false,,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Smith Machine Bent Over Row,85,,,,,10,false,false,false,1771334655282,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Smith Machine Bent Over Row,85,,,,,12,false,false,false,1771334855366,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Smith Machine Bent Over Row,85,,,,,10,false,false,false,1771335261482,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Machine Back Extension,145,,,,,12,false,false,false,1771335637103,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Machine Back Extension,160,,,,,12,false,false,false,1771335765836,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Machine Back Extension,160,,,,,12,false,false,false,1771335948674,,,7,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1771330332415,1771338048149,Machine Back Extension,175,,,,,12,false,false,false,1771338041926,,,7,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Incline Machine Chest Press,80,,,,,12,false,false,false,1771242343243,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Incline Machine Chest Press,100,,,,,12,false,false,false,1771242539931,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Incline Machine Chest Press,120,,,,,8,false,false,false,1771242739895,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Incline Machine Chest Press,120,,,,,7,false,false,false,1771243080449,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Machine Tricep Press,125,,,,,10,false,false,false,1771243088655,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Machine Tricep Press,115,,,,,10,false,false,false,1771243216224,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Machine Tricep Press,115,,,,,10,false,false,false,1771243525716,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Machine Shoulder Press,45,,,,,10,false,false,false,1771243523595,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Machine Shoulder Press,40,,,,,12,false,false,false,1771243707491,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Machine Shoulder Press,40,,,,,12,false,false,false,1771244182768,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Face Pull,25,,,,,10,false,false,false,1771244076808,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Face Pull,30,,,,,10,false,false,false,1771244231539,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Face Pull,30,,,,,12,false,false,false,1771244422088,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Tricep Pushdown With Rope,42.5,,,,,10,false,false,false,1771244566624,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Tricep Pushdown With Rope,35,,,,,12,false,false,false,1771244755908,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Tricep Pushdown With Rope,35,,,,,12,false,false,false,1771244988037,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Machine Crunch,130,,,,,12,false,false,false,1771245511637,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Machine Crunch,130,,,,,12,false,false,false,1771245966264,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1771245074553,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1771245430809,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Machine Chest Press,60,,,,,12,false,false,false,1771245888327,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Machine Chest Press,65,,,,,12,false,false,false,1771246071871,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Machine Chest Press,65,,,,,12,false,false,false,1771246445227,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Barbell Lying Triceps Extension,30,,,,,12,false,false,false,1771246409051,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Barbell Lying Triceps Extension,30,,,,,12,false,false,false,1771246631527,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Barbell Lying Triceps Extension,30,,,,,12,false,false,false,1771246967537,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Tricep barbell,30,,,,,12,false,false,false,1771246410149,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Tricep barbell,30,,,,,12,false,false,false,1771246633556,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Tricep barbell,30,,,,,12,false,false,false,1771246968473,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Pec Deck,85,,,,,12,false,false,false,1771247098726,,,,,,
